pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers,Temperature_K,LogS,Compound_Name,Solvent
5234.0,CC(=O)[C@@]12O[C@@H]1CC1C3CCC4=CC(=O)CC[C@]4(C)C3[C@H](O)C[C@@]12C,CCCCO,mol_5234_solute_opt,mol_5234_solvent_opt,50,35,298.75,-2.187426204943315,"11α-Hydroxy-16α,17α-epoxyprogesterone",n-butanol
5235.0,O=C(O)CC(O)(CC(=O)O)C(=O)O,CCCCO,mol_5235_solute_opt,mol_5235_solvent_opt,50,43,288.15,-0.16352870771876,Citric acid,n-butanol
5236.0,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCO,mol_5236_solute_opt,mol_5236_solvent_opt,50,32,288.2,-0.4184543173118352,Phloretin,n-butanol
5237.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,CCCCO,mol_5237_solute_opt,mol_5237_solvent_opt,50,23,298.15,-3.576313175568495,Asiaticoside,n-butanol
5238.0,N=c1nc(N2CCCCC2)cc(N)n1O,CCCCO,mol_5238_solute_opt,mol_5238_solvent_opt,50,39,278.15,-1.3616881691122644,Minoxidil,n-butanol
5239.0,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CCCCO,mol_5239_solute_opt,mol_5239_solvent_opt,50,32,278.2,-1.884298574125573,Betulinic acid,n-butanol
5240.0,C[N+](C)(C)CC(=O)[O-],CCCCO,mol_5240_solute_opt,mol_5240_solvent_opt,50,42,283.45,-1.0445034044678567,Betaine,n-butanol
5241.0,c1ccc2c(c1)oc1ccccc12,CCCCO,mol_5241_solute_opt,mol_5241_solvent_opt,50,42,283.15,-0.4964867516208781,"Dibenzo[b,d]furan",n-butanol
5242.0,Nc1ccc(Cl)nn1,CCCCO,mol_5242_solute_opt,mol_5242_solvent_opt,50,44,296.55,-1.7293846850368324,6-chloropyridazin-3-amine,n-butanol
5243.0,Nc1cccnn1,CCCCO,mol_5243_solute_opt,mol_5243_solvent_opt,50,43,289.35,-0.9330791340396696,Pyridazin-3-amine,n-butanol
5244.0,O=P(CCCO)(CCCO)CCCO,CCCCO,mol_5244_solute_opt,mol_5244_solvent_opt,50,36,298.13,-0.917899209545694,Tris(3-hydroxypropyl)phosphine oxide,n-butanol
5245.0,COc1ccc(C(=O)O)cc1OC,CCCCO,mol_5245_solute_opt,mol_5245_solvent_opt,50,40,277.9,-1.556438474842997,Veratric acid,n-butanol
5246.0,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,CCCCO,mol_5246_solute_opt,mol_5246_solvent_opt,50,45,292.55,-1.7053554159916424,4-amino-4′-nitrodiphenyl sulfide,n-butanol
5247.0,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,CCCCO,mol_5247_solute_opt,mol_5247_solvent_opt,50,35,283.2,-2.688223368565086,Rutaecarpine,n-butanol
5249.0,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CCCCO,mol_5249_solute_opt,mol_5249_solvent_opt,50,30,283.15,-2.5342105121741025,Cefradine,n-butanol
5250.0,CCNc1nc(Cl)nc(NC(C)C)n1,CCCCO,mol_5250_solute_opt,mol_5250_solvent_opt,50,27,283.15,-1.5884931128699495,Atrazine,n-butanol
5252.0,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CCCCO,mol_5252_solute_opt,mol_5252_solvent_opt,50,34,298.15,-1.197759364061909,Fluconazole,n-butanol
5253.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CCCCO,mol_5253_solute_opt,mol_5253_solvent_opt,50,42,278.15,-0.3485014991832876,"3,4-dichloronitrobenzene",n-butanol
5254.0,O=[N+]([O-])c1cccc(Cl)c1Cl,CCCCO,mol_5254_solute_opt,mol_5254_solvent_opt,50,44,278.15,-0.540085654389495,"2,3-dichloronitrobenzene",n-butanol
5255.0,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CCCCO,mol_5255_solute_opt,mol_5255_solvent_opt,50,28,298.15,-2.465266220719505,Hesperidin,n-butanol
5256.0,CCCCCCCCCCCC(=O)O,CCCCO,mol_5256_solute_opt,mol_5256_solvent_opt,50,33,276.17,-0.1155337575114497,Lauric acid,n-butanol
5257.0,c1ccc2c(c1)sc1ccccc12,CCCCO,mol_5257_solute_opt,mol_5257_solvent_opt,50,42,278.15,-1.2679831832297046,Dibenzothiophene,n-butanol
5258.0,O=C(O)[C@@H]1CCCN1,CCCCO,mol_5258_solute_opt,mol_5258_solvent_opt,50,42,298.15,-1.6249086800653951,L-proline,n-butanol
5259.0,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCO,mol_5259_solute_opt,mol_5259_solvent_opt,50,31,288.15,-3.274032662059544,Naringin,n-butanol
5260.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CCCCO,mol_5260_solute_opt,mol_5260_solvent_opt,50,39,288.15,-1.9714830021959373,Naringenin,n-butanol
5261.0,COc1ccc(C(=O)O)c(OC)c1,CCCCO,mol_5261_solute_opt,mol_5261_solvent_opt,50,37,288.15,-1.0213667916502007,"2,4-dimethoxybenzoic acid",n-butanol
5262.0,Cc1ccc2ccccc2c1,CCCCO,mol_5262_solute_opt,mol_5262_solvent_opt,50,44,278.25,-0.1535955402270843,2-methylnaphthalene,n-butanol
5263.0,Nc1ccc(Cc2ccc(N)cc2)cc1,CCCCO,mol_5263_solute_opt,mol_5263_solvent_opt,50,41,293.15,-0.6816265885019167,"4,4′-diaminodiphenylmethane",n-butanol
5264.0,O=C(c1ccccc1)c1ccc(O)cc1O,CCCCO,mol_5264_solute_opt,mol_5264_solvent_opt,50,38,298.2,-0.9215386753259622,"2,4-dihydroxybenzophenone",n-butanol
5265.0,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CCCCO,mol_5265_solute_opt,mol_5265_solvent_opt,50,31,278.2,-1.6978428700459716,Betulin,n-butanol
5266.0,c1ccc2c(c1)Cc1ccccc1-2,CCCCO,mol_5266_solute_opt,mol_5266_solvent_opt,50,44,284.27,-1.18461851027987,Fluorene,n-butanol
5267.0,C1=Cc2cccc3cccc1c23,CCCCO,mol_5267_solute_opt,mol_5267_solvent_opt,50,47,278.25,-0.9469634951603116,Acenaphthylene,n-butanol
5268.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCCCO,mol_5268_solute_opt,mol_5268_solvent_opt,50,33,276.35,-2.758873501685622,Trimethoprim,n-butanol
5269.0,CN(C)CCn1[nH]nnc1=S,CCCCO,mol_5269_solute_opt,mol_5269_solvent_opt,50,37,293.15,-3.1757408402922747,1-(2-dimethylaminoethyl)-5-mercapto-1H-tetrazole,n-butanol
5270.0,O=C1C=CC(=O)c2ccccc21,CCCCO,mol_5270_solute_opt,mol_5270_solvent_opt,50,43,302.1,-1.14490179908977,"1,4-naphthoquinone",n-butanol
5271.0,c1ccc2oc(CSCc3nc4ccccc4o3)nc2c1,CCCCO,mol_5271_solute_opt,mol_5271_solvent_opt,50,42,278.35,-1.4113032112505075,Bis(benzoxazolyl-2-methyl) sulfide,n-butanol
5272.0,O=C(Oc1ccccc1)Oc1ccccc1,CCCCO,mol_5272_solute_opt,mol_5272_solvent_opt,50,38,283.0,-1.0905418546318173,Diphenyl carbonate,n-butanol
5273.0,c1ccc2ccccc2c1,CCCCO,mol_5273_solute_opt,mol_5273_solvent_opt,50,48,313.77,0.1336853690624708,Naphthalene,n-butanol
5274.0,O=C(Oc1ccccc1)c1ccccc1O,CCCCO,mol_5274_solute_opt,mol_5274_solvent_opt,50,48,283.15,-0.4151869523417641,Salol,n-butanol
5275.0,Cn1[nH]c(=O)c(=O)[nH]c1=S,CCCCO,mol_5275_solute_opt,mol_5275_solvent_opt,50,36,293.11,-1.0175200937040794,Thiotriazinone,n-butanol
5276.0,CCCCCCCCCCCCCCCc1cccc(O)c1,CCCCO,mol_5276_solute_opt,mol_5276_solvent_opt,50,39,293.55,0.5351941195234334,3-pentadecylphenol,n-butanol
5277.0,O=C(O)CCCCCCCCC(=O)O,CCCCO,mol_5277_solute_opt,mol_5277_solvent_opt,50,38,295.36,-0.8705089378245575,Sebacic acid,n-butanol
5278.0,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CCCCO,mol_5278_solute_opt,mol_5278_solvent_opt,50,35,278.11,-2.537135130670561,"(α,Z)-2-Amino-α-(methoxyimino)-4-thiazole-ethanethioic Acid S-2-Benzothiazolyl Ester",n-butanol
5279.0,O=[N+]([O-])c1cccc2ccccc12,CC#N,mol_5279_solute_opt,mol_5279_solvent_opt,50,28,298.15,0.9644797924548488,1-nitronaphthalene,acetonitrile
5280.0,O=C(O)[C@H](O)[C@@H](O)C(=O)O,CC#N,mol_5280_solute_opt,mol_5280_solvent_opt,50,30,281.15,-1.8303906717485403,L-tartaric acid,acetonitrile
5281.0,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,CC#N,mol_5281_solute_opt,mol_5281_solvent_opt,50,13,288.15,-1.7427640616196822,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",acetonitrile
5282.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CC#N,mol_5282_solute_opt,mol_5282_solvent_opt,50,26,298.15,-0.027519904996731,Naringenin,acetonitrile
5283.0,Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC#N,mol_5283_solute_opt,mol_5283_solvent_opt,50,30,283.15,-1.0452476687787815,3-methyl-2-nitrobenzoic acid,acetonitrile
5284.0,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,CC#N,mol_5284_solute_opt,mol_5284_solvent_opt,50,11,273.15,-1.6467010209333983,"N,N′-Bis(2,2,6,6-tetramethyl-4-piperidinyl)-1,6-hexanediamine (HMBTAD)",acetonitrile
5285.0,O=[N+]([O-])c1ccn([N+](=O)[O-])n1,CC#N,mol_5285_solute_opt,mol_5285_solvent_opt,50,34,278.15,0.9886904502691114,"1,3-dinitropyrazole",acetonitrile
5286.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CC#N,mol_5286_solute_opt,mol_5286_solvent_opt,50,17,293.2,-0.642937287530234,Nonivamide,acetonitrile
5287.0,Nc1cccc(N)c1,CC#N,mol_5287_solute_opt,mol_5287_solvent_opt,50,33,278.15,0.6057038910683809,m-phenylenediamine,acetonitrile
5288.0,O=[N+]([O-])c1c[nH]cn1,CC#N,mol_5288_solute_opt,mol_5288_solvent_opt,50,41,278.15,-2.130930082849669,4-nitroimidazole,acetonitrile
5290.0,O=C1c2ccccc2-c2ccccc21,CC#N,mol_5290_solute_opt,mol_5290_solvent_opt,50,27,278.15,-0.3815595071900347,9-fluorenone,acetonitrile
5291.0,C=C(CC(=O)O)C(=O)O,CC#N,mol_5291_solute_opt,mol_5291_solvent_opt,50,33,283.15,-1.2211693916825392,Itaconic acid,acetonitrile
5292.0,O=C(O)CC(=O)O,CC#N,mol_5292_solute_opt,mol_5292_solvent_opt,50,31,303.2,0.0218007066073582,Malonic acid,acetonitrile
5293.0,O=C(O)CC(O)(CC(=O)O)C(=O)O,CC#N,mol_5293_solute_opt,mol_5293_solvent_opt,50,28,303.2,-0.0331202266927664,Citric acid,acetonitrile
5294.0,O=C(O)CC(O)C(=O)O,CC#N,mol_5294_solute_opt,mol_5294_solvent_opt,50,37,303.2,-0.8779763924712818,Malic acid,acetonitrile
5295.0,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC#N,mol_5295_solute_opt,mol_5295_solvent_opt,50,31,293.15,-1.9550900708028525,Candesartan cilexetil,acetonitrile
5296.0,O=C(O)CC(S)C(=O)O,CC#N,mol_5296_solute_opt,mol_5296_solvent_opt,50,35,278.15,-0.6489944975218953,Thiomalic acid,acetonitrile
5297.0,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CC#N,mol_5297_solute_opt,mol_5297_solvent_opt,50,26,278.15,-1.8354916362740523,Dimethyl succinylsuccinate,acetonitrile
5298.0,C/C=C/C(=O)O,CC#N,mol_5298_solute_opt,mol_5298_solvent_opt,50,35,278.15,0.2621207121552964,Crotonic acid,acetonitrile
5299.0,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,CC#N,mol_5299_solute_opt,mol_5299_solvent_opt,50,23,293.15,-1.1172579309063395,"1,3,2-dioxaphosphorinane-5,5-dimethyl-2-(2,4,6-tribromophenoxy)-2-oxide",acetonitrile
5301.0,O=C1C=CC(=O)O1,CC#N,mol_5301_solute_opt,mol_5301_solvent_opt,50,43,278.15,-0.6257224281792612,Maleic anhydride,acetonitrile
5302.0,CCOc1ccccc1C(N)=O,CC#N,mol_5302_solute_opt,mol_5302_solvent_opt,50,33,288.15,-0.9952881409050948,Ethenzamide,acetonitrile
5303.0,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CC#N,mol_5303_solute_opt,mol_5303_solvent_opt,50,12,273.15,-0.3127089826536401,"(2,4,6-trimethylbenzoyl) diphenylphosphine oxide",acetonitrile
5304.0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CC#N,mol_5304_solute_opt,mol_5304_solvent_opt,50,20,298.15,-0.4598782058821509,β-lapachone,acetonitrile
5305.0,Cn1cc([N+](=O)[O-])cn1,CC#N,mol_5305_solute_opt,mol_5305_solvent_opt,50,37,283.15,-1.237490942816271,1-methyl-4-nitropyrazole,acetonitrile
5306.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CC#N,mol_5306_solute_opt,mol_5306_solvent_opt,50,30,293.15,-1.1503912231136106,Sulfacetamide,acetonitrile
5307.0,Nc1ccc(S(N)(=O)=O)cc1,CC#N,mol_5307_solute_opt,mol_5307_solvent_opt,50,27,293.15,-1.1535855147478316,Sulfanilamide,acetonitrile
5308.0,O=C1CCCCCN1,CC#N,mol_5308_solute_opt,mol_5308_solvent_opt,50,31,278.85,0.5324384301582904,Caprolactam,acetonitrile
5309.0,O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC#N,mol_5309_solute_opt,mol_5309_solvent_opt,50,31,298.15,-4.484992368739609,"2,2′-bifuran-5,5′-dicarboxylic acid",acetonitrile
5310.0,O=C(O)c1cccnc1,CC#N,mol_5310_solute_opt,mol_5310_solvent_opt,50,33,283.3,-2.861458916534586,Nicotinic acid,acetonitrile
5311.0,c1ccc2c(c1)sc1ccccc12,CC#N,mol_5311_solute_opt,mol_5311_solvent_opt,50,28,278.15,-1.6099606415360312,Dibenzothiophene,acetonitrile
5312.0,C/C=C/C=C/C(=O)O,CC#N,mol_5312_solute_opt,mol_5312_solvent_opt,50,38,285.15,-0.916482742124954,Sorbic acid,acetonitrile
5313.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,CC#N,mol_5313_solute_opt,mol_5313_solvent_opt,50,17,283.2,-3.952731282895183,Daidzin,acetonitrile
5314.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,CC#N,mol_5314_solute_opt,mol_5314_solvent_opt,50,21,283.2,-4.653967215304999,Genistin,acetonitrile
5315.0,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,CC#N,mol_5315_solute_opt,mol_5315_solvent_opt,50,32,273.15,-1.236645880088987,"1,8-dinitronaphthalene",acetonitrile
5317.0,O=C1NC(=O)c2ccccc21,CC#N,mol_5317_solute_opt,mol_5317_solvent_opt,50,38,283.15,-1.5524816135140378,Phthalimide,acetonitrile
5318.0,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CC#N,mol_5318_solute_opt,mol_5318_solvent_opt,50,16,278.15,-1.6395908142283526,Omeprazole,acetonitrile
5319.0,CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CC#N,mol_5319_solute_opt,mol_5319_solvent_opt,50,24,273.15,-0.7903486660854973,Ethyl 5-amino-4-cyano-3-(2-ethoxy-2-oxoethyl)-2-thiophenecarboxylate,acetonitrile
5320.0,CNC(=O)NC,CC#N,mol_5320_solute_opt,mol_5320_solvent_opt,50,34,288.15,0.3379483733905146,"1,3-dimethylurea",acetonitrile
5321.0,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,CC#N,mol_5321_solute_opt,mol_5321_solvent_opt,50,24,288.15,-1.4231274567136578,3-chloro-N-phenylphthalimide,acetonitrile
5323.0,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CC#N,mol_5323_solute_opt,mol_5323_solvent_opt,50,17,293.2,-2.290105324349112,Betulin,acetonitrile
5324.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CC#N,mol_5324_solute_opt,mol_5324_solvent_opt,50,19,293.2,-2.093450332477175,Estrone,acetonitrile
5325.0,N=C(Nc1ccccc1)Nc1ccccc1,CC#N,mol_5325_solute_opt,mol_5325_solvent_opt,50,16,273.15,-0.7863102143971119,"1,3-diphenylguanidine",acetonitrile
5326.0,O=[N+]([O-])c1ccc(O)c2ncccc12,CC#N,mol_5326_solute_opt,mol_5326_solvent_opt,50,40,278.15,-1.6580794824080751,5-nitro-8-hydroxyquinoline,acetonitrile
5328.0,O=S(=O)(c1ccc(O)cc1)c1ccccc1O,CC#N,mol_5328_solute_opt,mol_5328_solvent_opt,50,24,278.15,-0.7180690226146278,"2,4′-dihydroxydiphenyl sulfone",acetonitrile
5329.0,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC#N,mol_5329_solute_opt,mol_5329_solvent_opt,50,36,278.15,-0.8199523774539886,"2,4-dinitroaniline",acetonitrile
5330.0,O=Cc1ccc(C=O)cc1,CC#N,mol_5330_solute_opt,mol_5330_solvent_opt,50,37,273.15,-0.3578377314048994,Terephthaldialdehyde,acetonitrile
5331.0,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC#N,mol_5331_solute_opt,mol_5331_solvent_opt,50,32,283.15,-1.306572071329993,3-methyl-4-nitrobenzoic acid,acetonitrile
5332.0,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,CC#N,mol_5332_solute_opt,mol_5332_solvent_opt,50,20,278.15,-2.055447846766983,Cefoxitin acid,acetonitrile
5333.0,CC1=NN(c2ccc(C)cc2)C(=O)C1,CC#N,mol_5333_solute_opt,mol_5333_solvent_opt,50,25,278.15,-0.9810939117518364,"2,4-dihydro-5-methyl-2-(4-methylphenyl)-3H-pyrazol-3-one",acetonitrile
5334.0,O=C(O)c1ccccc1Nc1ccccc1,CC#N,mol_5334_solute_opt,mol_5334_solvent_opt,50,37,283.15,-1.5444464119474115,N-phenylanthranilic acid,acetonitrile
5335.0,Cc1ccc(S(C)(=O)=O)cc1,CC#N,mol_5335_solute_opt,mol_5335_solvent_opt,50,25,278.15,0.251335713398876,1-methyl-4-(methylsulfonyl)benzene,acetonitrile
5336.0,O=[N+]([O-])c1cn[nH]c1,CC#N,mol_5336_solute_opt,mol_5336_solvent_opt,50,44,278.15,-0.0097975046739747,4-nitropyrazole,acetonitrile
5337.0,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CC#N,mol_5337_solute_opt,mol_5337_solvent_opt,50,14,278.15,-1.8830235571068976,Ibrutinib,acetonitrile
5338.0,CCCCc1nc(Cl)c(C(=O)OCOC(=O)OC(C)C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC#N,mol_5338_solute_opt,mol_5338_solvent_opt,50,13,278.15,-1.5930381483344076,Allisartan isoproxil,acetonitrile
5339.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CC#N,mol_5339_solute_opt,mol_5339_solvent_opt,50,22,288.15,-1.909764612685188,Oxcarbazepine,acetonitrile
5340.0,O=Cc1ccc([N+](=O)[O-])cc1,CC#N,mol_5340_solute_opt,mol_5340_solvent_opt,50,38,273.15,-0.2787484566954674,4-nitrobenzaldehyde,acetonitrile
5341.0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC#N,mol_5341_solute_opt,mol_5341_solvent_opt,50,37,288.15,-3.81380765286503,Troxerutin,acetonitrile
5342.0,Nc1nnc[nH]1,CC#N,mol_5342_solute_opt,mol_5342_solvent_opt,50,38,283.15,-1.9281421988328056,"3-amino-1,2,4-triazole",acetonitrile
5343.0,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC#N,mol_5343_solute_opt,mol_5343_solvent_opt,50,14,273.15,-3.024830615601405,Rivaroxaban,acetonitrile
5344.0,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CC#N,mol_5344_solute_opt,mol_5344_solvent_opt,50,19,278.15,-1.3307136491616267,Paclobutrazol,acetonitrile
5345.0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC#N,mol_5345_solute_opt,mol_5345_solvent_opt,50,13,278.15,-1.0230255514724629,Ciclesonide,acetonitrile
5346.0,Nc1ccccc1N,CC#N,mol_5346_solute_opt,mol_5346_solvent_opt,50,28,283.15,0.0573608814553949,O-phenylenediamine,acetonitrile
5347.0,COc1cc(Cl)nc(N)n1,CC#N,mol_5347_solute_opt,mol_5347_solvent_opt,50,39,273.15,-1.5728103843489238,2-amino-4-chloro-6-methoxypyrimidine,acetonitrile
5348.0,Cc1cc([N+](=O)[O-])ccc1N,CC#N,mol_5348_solute_opt,mol_5348_solvent_opt,50,39,278.15,-0.2090324945278242,2-methyl-4-nitroaniline,acetonitrile
5349.0,O=Cc1cccc([N+](=O)[O-])c1,CC#N,mol_5349_solute_opt,mol_5349_solvent_opt,50,39,273.15,0.5863208607177988,3-nitrobenzaldehyde,acetonitrile
5350.0,Nc1ccc([N+](=O)[O-])cc1N,CC#N,mol_5350_solute_opt,mol_5350_solvent_opt,50,34,283.15,-1.3248937430222996,"4-nitro-1,2-phenylenediamine",acetonitrile
5351.0,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,CC#N,mol_5351_solute_opt,mol_5351_solvent_opt,50,17,293.2,-1.1633180741831477,Diosgenin,acetonitrile
5352.0,Nc1cc(Cl)ccc1C(=O)O,CC#N,mol_5352_solute_opt,mol_5352_solvent_opt,50,34,278.15,-1.5694555176373517,2-amino-4-chlorobenzoic acid,acetonitrile
5353.0,Clc1ccc2c(c1)Nc1ccccc1S2,CC#N,mol_5353_solute_opt,mol_5353_solvent_opt,50,31,283.15,-1.1632129968153238,2-chlorophenothiazine,acetonitrile
5354.0,COc1cc(CO)ccc1O,CC#N,mol_5354_solute_opt,mol_5354_solvent_opt,50,27,293.15,-0.4769038287054084,Vanillyl alcohol,acetonitrile
5356.0,CC(C)c1ncc[nH]1,CC#N,mol_5356_solute_opt,mol_5356_solvent_opt,50,31,278.15,-0.2858383719534955,2-isopropylimidazole,acetonitrile
5357.0,Nc1ccc(N)c([N+](=O)[O-])c1,CC#N,mol_5357_solute_opt,mol_5357_solvent_opt,50,35,283.15,-0.4524416444949972,2-nitro-p-phenylenediamine,acetonitrile
5358.0,Cc1ccc(N)c([N+](=O)[O-])c1,CC#N,mol_5358_solute_opt,mol_5358_solvent_opt,50,33,278.15,-0.2612254409827229,4-methyl-2-nitroaniline,acetonitrile
5359.0,Cc1cc(C)[nH]n1,CC#N,mol_5359_solute_opt,mol_5359_solvent_opt,50,33,283.15,-0.261139110182603,"3,5-dimethylpyrazole",acetonitrile
5360.0,Cc1c(C(=O)O)cccc1[N+](=O)[O-],CC#N,mol_5360_solute_opt,mol_5360_solvent_opt,50,32,283.15,-0.7812688979700364,2-methyl-3-nitrobenzoic acid,acetonitrile
5361.0,NC(=O)c1cnccn1,CC#N,mol_5361_solute_opt,mol_5361_solvent_opt,50,35,278.15,-1.6116896350430114,Pyrazinamide,acetonitrile
5362.0,c1ccc(-c2nnn[nH]2)cc1,CC#N,mol_5362_solute_opt,mol_5362_solvent_opt,50,33,283.15,-1.4563766985974798,5-phenyltetrazole,acetonitrile
5363.0,S=c1[nH]c2ccccc2s1,CC#N,mol_5363_solute_opt,mol_5363_solvent_opt,50,35,273.15,-1.0763278998105574,2-mercaptobenzothiazole,acetonitrile
5364.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,CC#N,mol_5364_solute_opt,mol_5364_solvent_opt,50,28,278.15,-3.776275568698336,Ribavirin(II),acetonitrile
5365.0,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CC#N,mol_5365_solute_opt,mol_5365_solvent_opt,50,25,293.15,-1.988144214783918,Lenalidomide,acetonitrile
5367.0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC#N,mol_5367_solute_opt,mol_5367_solvent_opt,50,25,273.15,-3.591617323492267,Fenbendazole,acetonitrile
5369.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CC#N,mol_5369_solute_opt,mol_5369_solvent_opt,50,16,273.15,-1.6554849453991678,Naftopidil,acetonitrile
5371.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,mol_5371_solute_opt,mol_5371_solvent_opt,50,9,273.15,-3.706593298322867,Imatinib,acetonitrile
5373.0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC#N,mol_5373_solute_opt,mol_5373_solvent_opt,50,29,273.15,-0.9322608614134238,Doxofylline,acetonitrile
5374.0,N#Cc1ccc2c(c1)OCO2,CC#N,mol_5374_solute_opt,mol_5374_solvent_opt,50,38,278.15,0.1471867394665701,Piperonylonitrile,acetonitrile
