pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers
5273.0,c1ccc2ccccc2c1,CCCCO,mol_5273_solute_opt,mol_5273_solvent_opt,50,48
5274.0,O=C(Oc1ccccc1)c1ccccc1O,CCCCO,mol_5274_solute_opt,mol_5274_solvent_opt,50,48
5275.0,Cn1[nH]c(=O)c(=O)[nH]c1=S,CCCCO,mol_5275_solute_opt,mol_5275_solvent_opt,50,36
5276.0,CCCCCCCCCCCCCCCc1cccc(O)c1,CCCCO,mol_5276_solute_opt,mol_5276_solvent_opt,50,39
5277.0,O=C(O)CCCCCCCCC(=O)O,CCCCO,mol_5277_solute_opt,mol_5277_solvent_opt,50,38
5278.0,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CCCCO,mol_5278_solute_opt,mol_5278_solvent_opt,50,35
5279.0,O=[N+]([O-])c1cccc2ccccc12,CC#N,mol_5279_solute_opt,mol_5279_solvent_opt,50,28
5280.0,O=C(O)[C@H](O)[C@@H](O)C(=O)O,CC#N,mol_5280_solute_opt,mol_5280_solvent_opt,50,30
5281.0,CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,CC#N,mol_5281_solute_opt,mol_5281_solvent_opt,50,13
5282.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CC#N,mol_5282_solute_opt,mol_5282_solvent_opt,50,26
5283.0,Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC#N,mol_5283_solute_opt,mol_5283_solvent_opt,50,30
5284.0,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,CC#N,mol_5284_solute_opt,mol_5284_solvent_opt,50,11
5285.0,O=[N+]([O-])c1ccn([N+](=O)[O-])n1,CC#N,mol_5285_solute_opt,mol_5285_solvent_opt,50,34
5286.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CC#N,mol_5286_solute_opt,mol_5286_solvent_opt,50,17
5287.0,Nc1cccc(N)c1,CC#N,mol_5287_solute_opt,mol_5287_solvent_opt,50,33
5288.0,O=[N+]([O-])c1c[nH]cn1,CC#N,mol_5288_solute_opt,mol_5288_solvent_opt,50,41
5290.0,O=C1c2ccccc2-c2ccccc21,CC#N,mol_5290_solute_opt,mol_5290_solvent_opt,50,27
5291.0,C=C(CC(=O)O)C(=O)O,CC#N,mol_5291_solute_opt,mol_5291_solvent_opt,50,33
5292.0,O=C(O)CC(=O)O,CC#N,mol_5292_solute_opt,mol_5292_solvent_opt,50,31
5293.0,O=C(O)CC(O)(CC(=O)O)C(=O)O,CC#N,mol_5293_solute_opt,mol_5293_solvent_opt,50,28
5294.0,O=C(O)CC(O)C(=O)O,CC#N,mol_5294_solute_opt,mol_5294_solvent_opt,50,37
5295.0,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC#N,mol_5295_solute_opt,mol_5295_solvent_opt,50,31
5296.0,O=C(O)CC(S)C(=O)O,CC#N,mol_5296_solute_opt,mol_5296_solvent_opt,50,35
5297.0,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CC#N,mol_5297_solute_opt,mol_5297_solvent_opt,50,26
5298.0,C/C=C/C(=O)O,CC#N,mol_5298_solute_opt,mol_5298_solvent_opt,50,35
5299.0,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,CC#N,mol_5299_solute_opt,mol_5299_solvent_opt,50,23
5301.0,O=C1C=CC(=O)O1,CC#N,mol_5301_solute_opt,mol_5301_solvent_opt,50,43
5302.0,CCOc1ccccc1C(N)=O,CC#N,mol_5302_solute_opt,mol_5302_solvent_opt,50,33
5303.0,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CC#N,mol_5303_solute_opt,mol_5303_solvent_opt,50,12
5304.0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CC#N,mol_5304_solute_opt,mol_5304_solvent_opt,50,20
5305.0,Cn1cc([N+](=O)[O-])cn1,CC#N,mol_5305_solute_opt,mol_5305_solvent_opt,50,37
5306.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CC#N,mol_5306_solute_opt,mol_5306_solvent_opt,50,30
5307.0,Nc1ccc(S(N)(=O)=O)cc1,CC#N,mol_5307_solute_opt,mol_5307_solvent_opt,50,27
5308.0,O=C1CCCCCN1,CC#N,mol_5308_solute_opt,mol_5308_solvent_opt,50,31
5309.0,O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC#N,mol_5309_solute_opt,mol_5309_solvent_opt,50,31
5310.0,O=C(O)c1cccnc1,CC#N,mol_5310_solute_opt,mol_5310_solvent_opt,50,33
5311.0,c1ccc2c(c1)sc1ccccc12,CC#N,mol_5311_solute_opt,mol_5311_solvent_opt,50,28
5312.0,C/C=C/C=C/C(=O)O,CC#N,mol_5312_solute_opt,mol_5312_solvent_opt,50,38
5313.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,CC#N,mol_5313_solute_opt,mol_5313_solvent_opt,50,17
5314.0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,CC#N,mol_5314_solute_opt,mol_5314_solvent_opt,50,21
5315.0,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,CC#N,mol_5315_solute_opt,mol_5315_solvent_opt,50,32
5317.0,O=C1NC(=O)c2ccccc21,CC#N,mol_5317_solute_opt,mol_5317_solvent_opt,50,38
5318.0,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CC#N,mol_5318_solute_opt,mol_5318_solvent_opt,50,16
5319.0,CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CC#N,mol_5319_solute_opt,mol_5319_solvent_opt,50,24
5320.0,CNC(=O)NC,CC#N,mol_5320_solute_opt,mol_5320_solvent_opt,50,34
5321.0,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,CC#N,mol_5321_solute_opt,mol_5321_solvent_opt,50,24
5323.0,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CC#N,mol_5323_solute_opt,mol_5323_solvent_opt,50,17
5324.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CC#N,mol_5324_solute_opt,mol_5324_solvent_opt,50,19
5325.0,N=C(Nc1ccccc1)Nc1ccccc1,CC#N,mol_5325_solute_opt,mol_5325_solvent_opt,50,16
5326.0,O=[N+]([O-])c1ccc(O)c2ncccc12,CC#N,mol_5326_solute_opt,mol_5326_solvent_opt,50,40
5328.0,O=S(=O)(c1ccc(O)cc1)c1ccccc1O,CC#N,mol_5328_solute_opt,mol_5328_solvent_opt,50,24
5329.0,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC#N,mol_5329_solute_opt,mol_5329_solvent_opt,50,36
5330.0,O=Cc1ccc(C=O)cc1,CC#N,mol_5330_solute_opt,mol_5330_solvent_opt,50,37
5331.0,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC#N,mol_5331_solute_opt,mol_5331_solvent_opt,50,32
5332.0,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,CC#N,mol_5332_solute_opt,mol_5332_solvent_opt,50,20
5333.0,CC1=NN(c2ccc(C)cc2)C(=O)C1,CC#N,mol_5333_solute_opt,mol_5333_solvent_opt,50,25
5334.0,O=C(O)c1ccccc1Nc1ccccc1,CC#N,mol_5334_solute_opt,mol_5334_solvent_opt,50,37
5335.0,Cc1ccc(S(C)(=O)=O)cc1,CC#N,mol_5335_solute_opt,mol_5335_solvent_opt,50,25
5336.0,O=[N+]([O-])c1cn[nH]c1,CC#N,mol_5336_solute_opt,mol_5336_solvent_opt,50,44
5337.0,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CC#N,mol_5337_solute_opt,mol_5337_solvent_opt,50,14
5338.0,CCCCc1nc(Cl)c(C(=O)OCOC(=O)OC(C)C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC#N,mol_5338_solute_opt,mol_5338_solvent_opt,50,13
5339.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CC#N,mol_5339_solute_opt,mol_5339_solvent_opt,50,22
5340.0,O=Cc1ccc([N+](=O)[O-])cc1,CC#N,mol_5340_solute_opt,mol_5340_solvent_opt,50,38
5341.0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC#N,mol_5341_solute_opt,mol_5341_solvent_opt,50,37
5342.0,Nc1nnc[nH]1,CC#N,mol_5342_solute_opt,mol_5342_solvent_opt,50,38
5343.0,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC#N,mol_5343_solute_opt,mol_5343_solvent_opt,50,14
5344.0,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CC#N,mol_5344_solute_opt,mol_5344_solvent_opt,50,19
5345.0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC#N,mol_5345_solute_opt,mol_5345_solvent_opt,50,13
5346.0,Nc1ccccc1N,CC#N,mol_5346_solute_opt,mol_5346_solvent_opt,50,28
5347.0,COc1cc(Cl)nc(N)n1,CC#N,mol_5347_solute_opt,mol_5347_solvent_opt,50,39
5348.0,Cc1cc([N+](=O)[O-])ccc1N,CC#N,mol_5348_solute_opt,mol_5348_solvent_opt,50,39
5349.0,O=Cc1cccc([N+](=O)[O-])c1,CC#N,mol_5349_solute_opt,mol_5349_solvent_opt,50,39
5350.0,Nc1ccc([N+](=O)[O-])cc1N,CC#N,mol_5350_solute_opt,mol_5350_solvent_opt,50,34
5351.0,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,CC#N,mol_5351_solute_opt,mol_5351_solvent_opt,50,17
5352.0,Nc1cc(Cl)ccc1C(=O)O,CC#N,mol_5352_solute_opt,mol_5352_solvent_opt,50,34
5353.0,Clc1ccc2c(c1)Nc1ccccc1S2,CC#N,mol_5353_solute_opt,mol_5353_solvent_opt,50,31
5354.0,COc1cc(CO)ccc1O,CC#N,mol_5354_solute_opt,mol_5354_solvent_opt,50,27
5356.0,CC(C)c1ncc[nH]1,CC#N,mol_5356_solute_opt,mol_5356_solvent_opt,50,31
5357.0,Nc1ccc(N)c([N+](=O)[O-])c1,CC#N,mol_5357_solute_opt,mol_5357_solvent_opt,50,35
5358.0,Cc1ccc(N)c([N+](=O)[O-])c1,CC#N,mol_5358_solute_opt,mol_5358_solvent_opt,50,33
5359.0,Cc1cc(C)[nH]n1,CC#N,mol_5359_solute_opt,mol_5359_solvent_opt,50,33
5360.0,Cc1c(C(=O)O)cccc1[N+](=O)[O-],CC#N,mol_5360_solute_opt,mol_5360_solvent_opt,50,32
5361.0,NC(=O)c1cnccn1,CC#N,mol_5361_solute_opt,mol_5361_solvent_opt,50,35
5362.0,c1ccc(-c2nnn[nH]2)cc1,CC#N,mol_5362_solute_opt,mol_5362_solvent_opt,50,33
5363.0,S=c1[nH]c2ccccc2s1,CC#N,mol_5363_solute_opt,mol_5363_solvent_opt,50,35
5364.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,CC#N,mol_5364_solute_opt,mol_5364_solvent_opt,50,28
5365.0,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CC#N,mol_5365_solute_opt,mol_5365_solvent_opt,50,25
5367.0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC#N,mol_5367_solute_opt,mol_5367_solvent_opt,50,25
5369.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CC#N,mol_5369_solute_opt,mol_5369_solvent_opt,50,16
5370.0,O=Cc1cc([N+](=O)[O-])ccc1O,O=C(O)c1cc2ccccc2[nH]1,mol_5370_solute_opt,mol_5370_solvent_opt,50,45
5371.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,mol_5371_solute_opt,mol_5371_solvent_opt,50,9
5373.0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC#N,mol_5373_solute_opt,mol_5373_solvent_opt,50,29
5374.0,N#Cc1ccc2c(c1)OCO2,CC#N,mol_5374_solute_opt,mol_5374_solvent_opt,50,38
5375.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC#N,mol_5375_solute_opt,mol_5375_solvent_opt,50,19
5377.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CC#N,mol_5377_solute_opt,mol_5377_solvent_opt,50,40
5379.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CC#N,mol_5379_solute_opt,mol_5379_solvent_opt,50,22
5380.0,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#N,mol_5380_solute_opt,mol_5380_solvent_opt,50,16
5381.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CC#N,mol_5381_solute_opt,mol_5381_solvent_opt,50,22
5382.0,CC(=O)Nc1ccc(C(=O)O)cc1,CC#N,mol_5382_solute_opt,mol_5382_solvent_opt,50,27
5383.0,Clc1ncnc2[nH]ccc12,CC#N,mol_5383_solute_opt,mol_5383_solvent_opt,50,31
5384.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC#N,mol_5384_solute_opt,mol_5384_solvent_opt,50,31
5385.0,O=C(O)COc1ccc(Cl)cc1Cl,CC#N,mol_5385_solute_opt,mol_5385_solvent_opt,50,32
5386.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CC#N,mol_5386_solute_opt,mol_5386_solvent_opt,50,18
5387.0,c1ccc2[nH]c(-c3cscn3)nc2c1,CC#N,mol_5387_solute_opt,mol_5387_solvent_opt,50,30
5388.0,O=C1CCc2cc(O)ccc2N1,CC#N,mol_5388_solute_opt,mol_5388_solvent_opt,50,34
5389.0,O=c1cc(CO)occ1O,CC#N,mol_5389_solute_opt,mol_5389_solvent_opt,50,29
5390.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CC#N,mol_5390_solute_opt,mol_5390_solvent_opt,50,13
5391.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,CC#N,mol_5391_solute_opt,mol_5391_solvent_opt,50,19
5392.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,CC#N,mol_5392_solute_opt,mol_5392_solvent_opt,50,31
5393.0,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,CC#N,mol_5393_solute_opt,mol_5393_solvent_opt,50,14
5394.0,COC1CCC2(CC1)NC(=O)C(c1cc(C)ccc1C)=C2O,CC#N,mol_5394_solute_opt,mol_5394_solvent_opt,50,16
5395.0,O=C(O)COc1ccc2ccccc2c1,CC#N,mol_5395_solute_opt,mol_5395_solvent_opt,50,41
5396.0,O=c1c2ccccc2sc2ccccc12,CC#N,mol_5396_solute_opt,mol_5396_solvent_opt,50,27
5397.0,CC(=O)N1CCN(c2ccc(O)cc2)CC1,CC#N,mol_5397_solute_opt,mol_5397_solvent_opt,50,25
5398.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC#N,mol_5398_solute_opt,mol_5398_solvent_opt,50,19
5399.0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C,CC#N,mol_5399_solute_opt,mol_5399_solvent_opt,50,18
5400.0,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,CC#N,mol_5400_solute_opt,mol_5400_solvent_opt,50,15
5401.0,O=C1CCC(=O)CC1,CC#N,mol_5401_solute_opt,mol_5401_solvent_opt,50,33
5402.0,CC(C)[C@@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CC#N,mol_5402_solute_opt,mol_5402_solvent_opt,50,15
5403.0,Nc1cncc(Cl)n1,CC#N,mol_5403_solute_opt,mol_5403_solvent_opt,50,37
5404.0,CCOc1cccc(C=O)c1O,CC#N,mol_5404_solute_opt,mol_5404_solvent_opt,50,35
5405.0,C1=Cc2ccccc2Nc2ccccc21,CC#N,mol_5405_solute_opt,mol_5405_solvent_opt,50,26
5406.0,CN(C)NC(=O)CCC(=O)O,CC#N,mol_5406_solute_opt,mol_5406_solvent_opt,50,23
5407.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CC#N,mol_5407_solute_opt,mol_5407_solvent_opt,50,20
5408.0,Clc1cccnc1Cl,CC#N,mol_5408_solute_opt,mol_5408_solvent_opt,50,40
5409.0,N#CN=C(N)N,CC#N,mol_5409_solute_opt,mol_5409_solvent_opt,50,38
5410.0,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,CC#N,mol_5410_solute_opt,mol_5410_solvent_opt,50,10
5411.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,CC#N,mol_5411_solute_opt,mol_5411_solvent_opt,50,27
5412.0,CC(=O)C1C(=O)C=C(C)OC1=O,CC#N,mol_5412_solute_opt,mol_5412_solvent_opt,50,31
5413.0,O=C(O)/C=C/c1ccc(Cl)cc1,CC#N,mol_5413_solute_opt,mol_5413_solvent_opt,50,36
5415.0,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC#N,mol_5415_solute_opt,mol_5415_solvent_opt,50,19
5416.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CC#N,mol_5416_solute_opt,mol_5416_solvent_opt,50,23
5417.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CC#N,mol_5417_solute_opt,mol_5417_solvent_opt,50,14
5418.0,O=C1CCC(=O)O1,CC#N,mol_5418_solute_opt,mol_5418_solvent_opt,50,38
5419.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,CC#N,mol_5419_solute_opt,mol_5419_solvent_opt,50,31
5420.0,O=P(NC1CCCCC1)(Oc1ccccc1)Oc1ccccc1,CC#N,mol_5420_solute_opt,mol_5420_solvent_opt,50,14
5422.0,O=P(O)(O)c1ccccc1,CC#N,mol_5422_solute_opt,mol_5422_solvent_opt,50,29
5423.0,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,CC#N,mol_5423_solute_opt,mol_5423_solvent_opt,50,32
5424.0,O=C(O)c1cc(O)c(O)c(O)c1,CC#N,mol_5424_solute_opt,mol_5424_solvent_opt,50,32
5425.0,C=CC(=O)NCO,CC#N,mol_5425_solute_opt,mol_5425_solvent_opt,50,28
5426.0,Cc1cnc(N)s1,CC#N,mol_5426_solute_opt,mol_5426_solvent_opt,50,38
5427.0,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,CC#N,mol_5427_solute_opt,mol_5427_solvent_opt,50,8
5428.0,O=Cc1ccc(O)cc1,CC#N,mol_5428_solute_opt,mol_5428_solvent_opt,50,37
5429.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CC#N,mol_5429_solute_opt,mol_5429_solvent_opt,50,17
5430.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CC#N,mol_5430_solute_opt,mol_5430_solvent_opt,50,19
5431.0,Cc1cc(N)n(-c2ccccc2)n1,CC#N,mol_5431_solute_opt,mol_5431_solvent_opt,50,25
5432.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,CC#N,mol_5432_solute_opt,mol_5432_solvent_opt,50,23
5434.0,CC(=O)Nc1cccc(N)c1,CC#N,mol_5434_solute_opt,mol_5434_solvent_opt,50,25
5435.0,Cc1occc(=O)c1O,CC#N,mol_5435_solute_opt,mol_5435_solvent_opt,50,40
5436.0,OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CC#N,mol_5436_solute_opt,mol_5436_solvent_opt,50,20
5437.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CC#N,mol_5437_solute_opt,mol_5437_solvent_opt,50,25
5438.0,Cc1cnc(C(=O)O)c[n+]1[O-],CC#N,mol_5438_solute_opt,mol_5438_solvent_opt,50,36
5439.0,Cc1ccc2c(c1)C(=O)OC2=O,CC#N,mol_5439_solute_opt,mol_5439_solvent_opt,50,40
5441.0,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1,CC#N,mol_5441_solute_opt,mol_5441_solvent_opt,50,13
5442.0,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1OC,CC#N,mol_5442_solute_opt,mol_5442_solvent_opt,50,14
5443.0,COc1cccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)c1,CC#N,mol_5443_solute_opt,mol_5443_solvent_opt,50,14
5444.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1)c1nc2ccccc2[nH]1,CC#N,mol_5444_solute_opt,mol_5444_solvent_opt,50,16
5445.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1nc2ccccc2[nH]1,CC#N,mol_5445_solute_opt,mol_5445_solvent_opt,50,15
5447.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2[nH]1,CC#N,mol_5447_solute_opt,mol_5447_solvent_opt,50,14
5449.0,NC(=O)c1ccccc1,CC#N,mol_5449_solute_opt,mol_5449_solvent_opt,50,33
5450.0,CCOC(=O)c1ccc(O)cc1,CC#N,mol_5450_solute_opt,mol_5450_solvent_opt,50,28
5451.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC#N,mol_5451_solute_opt,mol_5451_solvent_opt,50,19
5452.0,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,CC#N,mol_5452_solute_opt,mol_5452_solvent_opt,50,23
5453.0,NC(=O)Cc1ccccc1,CC#N,mol_5453_solute_opt,mol_5453_solvent_opt,50,30
5454.0,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,CC#N,mol_5454_solute_opt,mol_5454_solvent_opt,50,26
5455.0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,CC#N,mol_5455_solute_opt,mol_5455_solvent_opt,50,22
5456.0,Cc1ccc(S(N)(=O)=O)cc1,CC#N,mol_5456_solute_opt,mol_5456_solvent_opt,50,23
5457.0,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,CC#N,mol_5457_solute_opt,mol_5457_solvent_opt,50,28
5458.0,O=C1Cc2cc(F)ccc2N1,CC#N,mol_5458_solute_opt,mol_5458_solvent_opt,50,39
5459.0,O=C1C2C3C=CC(C3)C2C(=O)N1O,CC#N,mol_5459_solute_opt,mol_5459_solvent_opt,50,38
5460.0,Cc1c[nH]c(=O)[nH]c1=O,CC#N,mol_5460_solute_opt,mol_5460_solvent_opt,50,43
5461.0,c1ccc(-c2cc3ccccc3[nH]2)cc1,CC#N,mol_5461_solute_opt,mol_5461_solvent_opt,50,25
5462.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CC#N,mol_5462_solute_opt,mol_5462_solvent_opt,50,24
5463.0,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC#N,mol_5463_solute_opt,mol_5463_solvent_opt,50,20
5464.0,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CC#N,mol_5464_solute_opt,mol_5464_solvent_opt,50,14
5465.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC#N,mol_5465_solute_opt,mol_5465_solvent_opt,50,15
5466.0,CC(C)C(N)=O,CC#N,mol_5466_solute_opt,mol_5466_solvent_opt,50,32
5467.0,O=C1OC(=O)C2C3C=CC(O3)C12,CC#N,mol_5467_solute_opt,mol_5467_solvent_opt,50,37
5468.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,CC#N,mol_5468_solute_opt,mol_5468_solvent_opt,50,20
5469.0,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CC#N,mol_5469_solute_opt,mol_5469_solvent_opt,50,29
5470.0,O=C(c1ccc(F)cc1)c1ccc(F)cc1,CC#N,mol_5470_solute_opt,mol_5470_solvent_opt,50,28
5471.0,CC1=CC(=O)c2ccccc2C1=O,CC#N,mol_5471_solute_opt,mol_5471_solvent_opt,50,31
5472.0,O=[N+]([O-])c1cn[nH]c1[N+](=O)[O-],CC#N,mol_5472_solute_opt,mol_5472_solvent_opt,50,35
5473.0,O=C1c2ccccc2C(=O)N1O,CC#N,mol_5473_solute_opt,mol_5473_solvent_opt,50,34
5474.0,CC(=O)Nc1ccc(O)cc1,CC#N,mol_5474_solute_opt,mol_5474_solvent_opt,50,28
5475.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC#N,mol_5475_solute_opt,mol_5475_solvent_opt,50,16
